cell_id,barcode,ypos,xpos,cell_size,ChAT,Fru,Gad1,SerT,sNPF,Tbh,TH,VGlut,clone_ID,rowsum
957,0000000000,1265,1430,600,234127,150753,246183,148698,316075,149172,243512,149897,0,1
958,0000000000,2082,1431,614,256310,148257,186687,126483,585908,125047,217091,128670,0,1
959,0000000000,740,1434,1068,415097,252373,425789,247184,533443,254041,431604,249430,0,1
960,1111111000,1802,1435,1270,638238,289516,1272998,282879,1146669,324523,496493,324256,4,1
961,0000000000,1958,1427,453,229375,95548,145426,97975,470013,101224,153212,102668,0,1
962,0000000000,1999,1425,324,126238,65817,92958,65388,307420,70059,98156,68431,0,1
963,1111111000,1767,1432,629,302315,138836,240300,133969,610652,348733,244347,176536,4,1
964,1101111101,1828,1436,411,242354,98110,208528,92979,401826,101533,165469,101020,18,1
965,0000000000,1494,1439,677,240106,150215,274019,155378,315765,160113,255460,153757,0,1
966,1111101010,1743,1436,609,356335,129778,278401,130285,755980,172953,224141,147417,0,1
967,1111111000,1980,1437,521,286425,110442,162280,112264,644200,119420,192463,112691,4,1
968,1111111000,1880,1439,647,330797,137973,212945,138776,637792,160022,220905,150605,4,1
969,0000000000,2012,1439,507,226791,106945,169554,109693,768466,129439,193677,114334,0,1
970,0000000000,446,1438,621,196856,147567,200688,132248,267704,130826,209982,134801,0,1
971,0000000000,1847,1446,875,413514,185636,284510,182874,792592,194965,289572,205094,0,1
972,0000000000,2108,1434,188,39754,34127,37428,31893,66654,31836,38204,32707,0,1
973,0000000000,771,1449,911,393716,221517,409660,222274,465780,225526,405038,223457,0,1
974,0000000000,2053,1444,537,281705,120024,143946,109591,2148870,122154,224019,107797,0,1
975,0000000000,1406,1458,1601,594382,368652,619050,486760,746036,384625,621494,404793,0,1
976,0000000000,1914,1449,558,265078,117843,171393,111579,582491,124478,182253,133725,0,1
977,0000000000,2081,1447,452,195644,155512,123831,91628,827207,96312,167087,94424,0,1
978,0000000000,2027,1452,507,276127,110333,154766,104304,693257,119030,173027,108123,0,1
979,0000000000,1951,1447,436,207312,86991,133238,87370,419449,96897,137645,98722,0,1
980,0000000000,1932,1452,404,229042,84448,124009,82861,402250,91057,129924,91675,0,1
981,1101111110,1734,1461,961,797498,243442,453476,215593,1378757,255012,383224,243607,19,1
982,0000000000,1994,1459,600,273547,125580,179616,131989,857703,129348,211376,129133,0,1
983,0000000000,1786,1458,587,335363,140720,209343,125087,577466,169378,222821,200376,0,1
984,0000000000,1761,1460,310,304389,70796,147759,69678,298375,106079,124369,106913,0,1
985,1111111111,1890,1460,537,293276,115426,181723,111266,597507,121141,192583,139924,1,1
986,0000000000,1968,1461,469,214210,96865,139544,98988,431517,116003,145626,108564,0,1
987,0000000000,2074,1466,674,325356,147090,189607,138896,675106,146468,217140,139325,0,1
988,1111111100,1520,1473,1360,597767,321221,5701856,316096,1209116,329630,605367,317359,3,1
989,0000000000,1860,1470,630,317086,130244,201520,131973,537854,156203,202373,148949,0,1
990,0000000000,2048,1470,608,279005,130995,165521,122672,2604874,136704,264436,146380,0,1
991,0000000000,531,1481,1288,531131,331709,547017,324770,656329,330300,555544,319317,0,1
992,0000000000,1946,1472,485,198103,103571,140430,96591,424621,112877,152346,110064,0,1
993,0000000000,1807,1481,784,380066,168107,266723,176756,786537,602339,271854,209615,0,1
994,0000000000,1780,1480,547,388843,125402,192063,117052,671183,170365,211254,153266,0,1
995,0000000000,1828,1473,190,108416,38544,70512,39624,192971,45775,57007,51650,0,1
996,1111111001,1842,1489,787,420759,169262,255151,168224,825015,189926,274365,256856,21,1
997,1111111110,1922,1486,810,375647,174468,252492,177756,839412,262219,269053,276266,5,1
998,0000000000,1978,1481,481,237166,97165,136512,98916,428471,103660,152379,106171,0,1
999,1111111000,1888,1481,557,271753,115963,166432,113320,562404,126814,182935,181922,4,1
1000,0000000000,1906,1476,117,77906,33146,43037,26635,178625,53799,48560,60698,0,1
1001,1111111111,1759,1485,482,327572,106326,197714,108397,457805,249171,183029,129707,1,1
1002,1111111111,2010,1498,1512,1332820,366926,504911,338371,2280792,364630,603034,350373,1,1
1003,1111111111,1683,1503,1800,832931,437944,2708772,420717,1449502,442391,723279,486120,1,1
1004,0000000000,1954,1496,689,262890,145087,223049,141628,620171,157332,207841,147424,0,1
1005,0000000000,1732,1491,517,607344,115551,295762,121004,710473,197971,218952,134674,0,1
1006,1101011011,2060,1499,589,279908,129247,167528,122991,607031,127681,204727,159135,0,1
1007,0000000000,731,1501,750,323594,186004,336605,187837,444724,188896,331189,188895,0,1
1008,0000000000,1555,1499,606,195690,147320,257895,129118,327143,128964,206862,138786,0,1
1009,1111111000,1873,1499,707,426816,159348,223260,149846,856592,174097,225697,169971,4,1
1010,0000000000,2082,1499,456,162457,86442,113300,88406,269289,89719,130240,92050,0,1
1011,0000000000,1532,1503,374,135277,82981,501754,84934,206009,87014,140501,90270,0,1
1012,0000000000,1574,1513,641,230959,161658,269544,144194,333623,151069,243705,152393,0,1
1013,0000000000,1982,1502,316,225261,75671,107500,71462,390119,75833,120555,73102,0,1
1014,0000000000,2037,1507,521,310929,121425,163112,112954,1191433,124922,225527,124681,0,1
1015,0000000000,1783,1504,551,291787,122364,204210,116771,542413,245638,196562,139162,0,1
1016,0000000000,1830,1505,207,65604,42920,60346,40741,170098,44438,60950,67447,0,1
1017,1111111110,1730,1515,1026,734059,236476,398826,226172,1350735,413259,395649,253535,5,1
1018,0000000000,1760,1515,687,368292,150993,247562,146529,576920,190780,230078,164365,0,1
1019,0000000000,1917,1510,477,221507,99355,165351,102044,435534,113645,159930,118167,0,1
