"cell_id","barcode","ypos","xpos","cell_size","ChAT","Fru","Gad1","SerT","sNPF","Tbh","TH","VGlut","clone_id","rowsum"
121,0,1989,344,466,19373,0,3374,0,78059,23,0,34,0,1
122,0,1913,338,173,29,55,0,0,122926,476,0,37131,0,1
123,0,1929,343,350,9388,0,0,0,65248,0,0,22641,0,1
124,0,1158,350,819,151478,0,0,0,72741,7,0,137149,0,1
125,0,1703,351,371,0,0,0,0,495,0,0,6309,0,1
126,0,1961,356,353,9804,1201,0,0,31659,40,0,50059,0,1
127,0,1943,355,172,8245,0,0,0,8691,0,0,4744,0,1
128,0,1974,351,67,1329,0,33718,0,3241,0,0,2129,0,1
129,0,1762,360,618,3519,4,0,0,25991,0,0,0,0,1
130,0,2010,359,327,38930,0,0,0,47822,2461,0,0,0,1
131,0,1132,361,432,42178,0,0,0,60060,0,0,214983,0,1
132,0,1719,365,438,0,692,0,0,6518,0,0,122873,0,1
133,0,1677,364,485,0,0,0,0,1450,0,0,22035,0,1
134,2010011221,1053,366,601,193265,0,368,1047,150243,0,111,74661,18,1
135,0,1982,364,326,744,34,5192,0,24064,58,0,8272,0,1
136,0,1085,369,470,16349,0,0,0,96495,0,0,186438,0,1
137,0,1102,365,182,65344,0,0,0,29847,0,0,37231,0,1
138,0,1699,375,536,0,0,0,0,5461,0,0,122728,0,1
139,0,1943,367,196,13295,0,0,0,18576,0,0,17512,0,1
140,0,1999,374,347,0,0,17,0,25347,2126,0,52236,0,1
141,0,2025,379,513,9669,0,0,0,46383,0,0,6380,0,1
142,0,1574,379,489,0,285,5425,0,6990,0,0,100502,0,1
143,0,998,384,656,5463,0,0,0,14907,0,0,17,0,1
144,1110111000,1050,391,1992,257322,19,0,862,439272,0,0,1898147,0,1
145,0,1968,376,280,0,0,0,0,65100,0,0,119771,0,1
146,1110111000,1121,384,965,160441,1502,0,0,47781,53,0,52236,0,1
147,0,944,383,623,3201,0,0,0,30515,0,0,0,0,1
148,0,838,382,441,97329,5721,0,0,108045,0,0,7692,0,1
149,0,887,381,336,19903,5149,0,0,53344,14,0,33251,0,1
150,0,1270,383,347,17140,0,0,0,4052,0,0,0,0,1
151,0,1947,381,374,634,0,0,0,11059,1956,0,13047,0,1
152,1111111100,916,386,635,84690,3996,1550,1595,186735,1719,1656,173275,0,1
153,0,790,384,397,97,0,22875,0,137137,3028,0,442,0,1
154,0,1669,388,571,2174,0,0,0,10405,0,0,47495,0,1
155,0,1979,388,239,536,0,1603,0,23908,0,0,2160,0,1
156,0,858,389,457,78351,0,0,0,112756,0,0,3606,0,1
157,112011000,765,391,476,58924,0,2294,0,121242,0,0,2943,0,1
158,0,1559,389,205,0,55,6416,0,189,0,0,16542,0,1
159,0,978,391,280,41946,0,0,0,6569,0,0,0,0,1
160,0,1199,390,228,6487,0,0,0,8341,0,0,0,0,1
161,0,1216,392,303,6594,0,0,0,85,1907,0,0,0,1
162,0,1240,387,71,2670,0,0,0,0,0,0,0,0,1
163,0,1614,396,836,0,0,0,0,0,0,0,43692,0,1
164,0,1963,390,127,0,0,0,0,666,0,0,14801,0,1
165,0,807,397,438,18677,0,0,0,137827,0,0,23730,0,1
166,0,1231,391,106,17488,0,0,0,139,0,0,0,0,1
167,0,2007,392,253,0,0,126620,0,40922,0,0,86401,0,1
168,0,1249,395,269,2349,0,0,0,0,0,0,82,0,1
169,0,1991,394,178,0,161,45154,0,1862,0,0,3745,0,1
170,0,1183,395,309,34257,0,0,0,6894,0,0,0,0,1
171,0,966,397,185,29059,0,0,0,25889,0,0,0,0,1
172,0,1160,398,399,17398,0,82716,0,32729,98,0,0,0,1
173,0,874,401,425,139810,0,0,0,188814,84,0,4595,0,1
174,0,832,402,396,14984,0,0,0,145063,3077,0,119887,0,1
175,0,906,397,82,363,55,0,0,359,0,0,0,0,1
176,0,2030,403,442,44360,4541,18965,0,73401,0,0,4240,0,1
177,2010011221,722,404,432,105910,618,9342,0,364221,14442,0,0,18,1
178,0,786,400,108,351,0,14571,0,105586,520,0,66121,0,1
179,1111111000,750,406,489,61720,11,20990,0,163369,201,4,11577,0,1
180,0,931,407,484,27138,0,29405,0,41952,502,0,62,0,1
181,0,1028,404,380,25627,110,0,23,28562,0,0,18296,0,1
182,0,895,405,205,15703,0,0,0,22314,0,0,1314,0,1
183,0,1986,405,221,515,0,18037,0,4205,0,0,10,0,1
184,0,911,407,132,5290,0,1674,0,9306,0,0,1,0,1
185,0,990,411,450,84352,850,13158,0,82458,1291,0,0,0,1
186,0,1145,411,362,53346,0,2190,0,82131,0,0,2438,0,1
187,0,2011,411,412,21370,0,490113,0,118712,0,0,54475,0,1
188,0,950,411,170,56918,0,172,0,9171,0,0,0,0,1
189,0,962,408,148,5502,0,5333,0,14103,0,0,0,0,1
190,0,1010,412,243,45077,0,0,0,72869,0,0,0,0,1
191,0,776,408,100,6656,161,0,70,41676,86,0,28263,0,1
192,0,1099,414,617,77054,418,0,0,32905,63,0,0,0,1
193,2111011221,1176,412,379,17128,0,268002,0,46424,0,0,0,0,1
194,0,793,417,470,9600,15,1,0,190343,247,0,281694,0,1
195,0,691,415,434,0,0,685635,0,482071,17212,17,11339,0,1
196,0,817,416,439,62123,0,0,0,83750,20,0,24985,0,1
197,0,857,419,409,88152,60,0,0,89632,0,0,1469,0,1
198,0,881,411,46,10887,0,0,0,4525,176,0,5738,0,1
199,0,974,421,288,8010,19,16351,0,22783,0,0,0,0,1
200,1111111111,666,422,456,724,1068,10903,0,121015,21,0,46381,0,1
201,0,706,426,395,355,3609,32263,0,295615,4679,417,211204,0,1
202,0,730,419,257,7844,367,77737,0,97237,9,15,5055,0,1
203,0,777,421,149,10931,0,0,0,47053,20,0,21702,0,1
204,0,836,426,402,14578,5,1151,0,65763,0,0,7787,0,1
205,0,903,421,279,29241,0,33042,0,19184,0,0,3863,0,1
206,2010011221,1030,424,570,10946,201,140264,0,212323,8558,0,122832,18,1
207,2010011221,1987,424,423,66449,1,14241,0,99864,62,33363,14359,18,1
208,0,1055,425,506,9896,0,48295,0,324432,127,0,269072,0,1
209,0,768,425,174,37547,0,0,0,56471,0,0,1204,0,1
210,0,936,423,222,2780,0,25245,0,13487,0,0,0,0,1
211,0,876,427,434,14158,2100,13,0,76373,0,108,236825,0,1
212,0,1082,428,474,76173,0,36865,0,21461,0,0,14726,0,1
213,0,2035,424,307,21431,44,35,0,60463,0,0,23317,0,1
214,0,753,423,233,26452,2912,31,0,114956,247,1180,53332,0,1
215,0,1185,427,364,8446,3454,0,0,2010,3054,0,513,0,1
216,0,957,425,247,36571,0,0,0,31177,0,0,1376,0,1
217,0,916,430,284,1752,0,252793,0,18944,0,0,31849,0,1
218,0,2010,426,216,6103,0,20317,0,63394,0,42764,106258,0,1
219,0,1134,434,389,17194,0,0,0,14765,0,0,50749,0,1
220,0,1152,435,306,19648,38,120,0,5046,42,0,49150,0,1
221,0,1010,428,92,28620,0,0,0,54461,46,0,91,0,1
222,0,812,432,216,15037,0,0,0,57502,0,0,1334,0,1
223,0,985,430,94,8177,0,0,0,3261,0,0,0,0,1
224,0,997,437,394,35732,1548,0,0,24355,0,0,28,0,1
225,0,730,433,365,11747,430,7061,0,203680,10473,16472,79610,0,1
226,0,630,440,516,73795,0,643,0,280776,4680,0,21599,0,1
227,0,938,439,229,35509,0,165639,0,25943,0,0,1125,0,1
228,0,673,439,499,17621,2,131180,0,258094,56,205,322951,0,1
229,0,648,446,432,69355,0,83349,0,314422,0,15,312526,0,1
230,0,750,439,254,1393,256,0,0,139599,1297,30581,66934,0,1
231,0,783,430,1,0,0,0,0,433,0,0,84,0,1
232,0,2005,439,345,35316,0,0,0,309146,75,79971,21188,0,1
233,1111111111,777,438,254,18473,5507,0,0,97981,4544,0,28043,0,1
234,0,927,437,94,433,0,167612,0,12044,0,0,14,0,1
235,0,974,442,347,18,21353,49,0,16415,0,0,42939,0,1
236,0,802,440,197,14875,0,0,0,47696,0,0,12729,0,1
237,0,845,440,241,27362,3802,52068,0,54513,0,0,34799,0,1
238,2011011221,891,445,598,60004,5629,5869,0,157301,264,0,163056,0,1
239,0,1066,444,295,9106,0,80698,0,22195,1215,0,104,0,1
240,0,2033,442,386,5075,0,0,0,71106,0,18956,33303,0,1
241,0,954,444,404,253,104,0,0,14265,0,0,70784,0,1
242,0,1099,444,379,1051,0,43078,0,31714,0,0,1235,0,1
243,0,1118,445,325,39510,0,0,0,10489,0,0,20782,0,1
244,0,1023,447,556,1555,0,0,0,17445,976,0,146686,0,1
