cell_id,barcode,ypos,xpos,cell_size,ChAT,Fru,Gad1,SerT,sNPF,Tbh,TH,VGlut,clone_ID,rowsum
429,0000000000,1566,1242,276,7,2752,0,0,418,0,0,31579,0,1
430,0000000000,1730,1249,831,2391,1490,2342,1110,4215,598,1475,5467,0,1
431,0000000000,2717,1242,124,294,0,676,0,17948,289,0,80,0,1
432,0000000000,1601,1251,505,95,9,0,0,363,4,0,55603,0,1
433,0000000000,1454,1251,495,8610,0,0,0,37770,7,0,4183,0,1
434,1111111111,2854,1255,844,21232,4431,3573,0,459812,7197,0,256941,3,1
435,0000000000,1395,1252,505,10671,11493,0,0,41471,0,0,20846,0,1
436,0000000000,2929,1257,922,15993,48695,0,0,524498,9903,0,176816,0,1
437,0000000000,1801,1256,837,0,781,0,0,124,0,0,8,0,1
438,0001012201,2744,1250,264,9151,0,0,0,49253,384,0,4215,2,1
439,0000000000,2877,1258,499,4926,846,0,0,192057,37218,0,140481,0,1
440,0000000000,1003,1256,465,27887,1969,0,0,88033,0,0,597200,0,1
441,0000000000,1326,1263,724,21145,0,0,0,27912,1251,0,140169,0,1
442,0000000000,1878,1254,408,0,0,0,0,0,0,0,46,0,1
443,0000000000,1533,1252,184,79,0,0,53,1792,0,0,71241,0,1
444,0220012221,2701,1261,546,5349,0,56844,0,100424,1007,0,2811,8,1
445,0000000000,2798,1254,279,0,3605,9285,0,5872,0,0,0,0,1
446,0000000000,1579,1261,629,0,0,0,0,1290,0,0,24079,0,1
447,0000000000,1511,1259,334,68,0,0,0,80891,0,0,797005,0,1
448,0000000000,2720,1253,93,441,410,988,0,45823,0,0,0,0,1
449,0000000000,2811,1263,334,0,279,0,0,8016,0,0,60,0,1
450,0000000000,1413,1264,463,0,5663,0,0,97821,0,5951,81391,0,1
451,0000000000,1473,1260,218,0,0,0,0,907,0,0,30942,0,1
452,0000000000,2760,1259,166,10754,2645,0,0,63521,0,0,6672,0,1
453,0000000000,1483,1267,259,3368,1172,0,0,9389,0,0,1189,0,1
454,0000000000,1434,1267,327,6483,0,0,0,5982,0,0,48992,0,1
455,0000000000,2739,1260,141,5353,467,0,0,87199,912,0,0,0,1
456,0000000000,2787,1267,276,0,118,230199,0,82011,1349,0,81,0,1
457,0001012201,2771,1269,400,51271,0,23695,0,101393,246,0,306,2,1
458,0220012221,2678,1266,330,11776,0,737,0,40773,0,0,42192,8,1
459,0000000000,2823,1265,167,0,30,0,15,8447,0,0,186,0,1
460,0000000000,3027,1268,430,3407,0,0,0,28890,0,0,0,0,1
461,0000000000,1538,1267,342,0,0,0,8,159,4,0,131,0,1
462,0000000000,2905,1272,564,3953,0,0,0,104237,4111,0,63963,0,1
463,0000000000,1031,1273,690,258127,0,0,0,117801,28,45,237551,0,1
464,0000000000,1384,1275,636,22776,44,0,0,85716,0,152,37065,0,1
