cell_id,barcode,ypos,xpos,cell_size,ChAT,Fru,Gad1,SerT,sNPF,Tbh,TH,VGlut,clone_ID,rowsum
258,0000000000,304,1122,990,62,6725,15122,9,6579,49,0,24,0,1
259,0000000000,225,1126,560,6456,27143,1479029,0,88941,11334,0,324,0,1
260,0000000000,109,1128,504,0,0,0,0,0,0,0,315,0,1
261,2121101000,253,1131,542,369,607,1743210,0,178205,7471,0,124,0,1
262,2122112120,366,1143,848,59,161,0,0,52934,1,0,843102,0,1
263,1110112010,200,1139,523,15301,93,191253,0,36653,7000,0,61,0,1
264,0000000000,226,1151,561,42148,6232,64517,0,34363,1605,0,13253,0,1
265,0000000000,262,1149,480,0,0,653097,0,178626,0,0,63224,0,1
266,0000000000,171,1155,591,0,2639,4728,0,70501,3884,0,253514,0,1
267,0000000000,306,1161,825,0,2866,1431,0,21043,0,0,101799,0,1
268,0000000000,247,1160,191,0,0,16598,0,20467,0,0,87096,0,1
269,0000000000,210,1162,260,352,0,58100,0,52675,2750,0,92070,0,1
270,1111111100,188,1171,958,0,843,86612,0,288655,570,0,976904,0,1
271,1111111111,265,1175,676,1578,306,221365,0,174282,0,3,818761,3,1
272,2122111100,232,1178,858,0,49,479824,0,209849,25,0,529651,4,1
273,1101011111,283,1185,759,8033,2296,1078019,0,102756,0,0,249619,0,1
274,2122111111,148,1187,629,11826,4220,0,0,55021,7440,0,384301,0,1
275,0000000000,198,1194,546,0,2501,894782,0,151802,5864,0,90401,0,1
276,1111111111,129,1201,610,0,2884,0,0,54240,0,0,663661,3,1
277,2122111100,218,1206,430,0,8,195777,0,84479,0,0,129168,4,1
278,0000000000,235,1199,270,602,1864,604268,0,185679,1635,0,120375,0,1
279,0000000000,156,1205,326,0,0,0,0,16044,0,0,455657,0,1
280,0000000000,268,1212,588,0,2442,925906,0,92848,1381,0,42312,0,1
281,0000000000,245,1214,555,10746,0,552352,0,96258,277,77,5464,0,1
282,0000000000,28,1216,992,225,0,0,0,34167,0,0,176978,0,1
283,0000000000,196,1218,595,11419,0,161065,0,65511,1358,0,3258,0,1
284,0000000000,432,1226,925,0,5,0,0,2740,0,0,0,0,1
285,0000000000,161,1231,1266,3078,2336,449835,17,70763,1603,0,848246,0,1
286,0000000000,288,1224,526,0,15,15399,0,43695,0,0,200981,0,1
287,0000000000,225,1234,728,3531,32,1478646,0,467544,0,848,36740,0,1
288,0000000000,196,1236,369,10030,488,470505,0,72534,895,0,115421,0,1
289,0000000000,275,1251,1300,96,2945,350839,0,109162,358,7,58355,0,1
290,2111111100,246,1251,597,2756,0,424030,0,109098,5284,0,381,0,1
291,0000000000,308,1251,732,19802,3995,3295,0,788737,54,177,65044,0,1
292,0000000000,14,1252,648,71538,19269,0,0,37513,14,0,0,0,1
293,1111111011,339,1255,1033,697,8487,189896,1,435169,0,0,1052062,0,1
294,1111111111,190,1256,644,17414,0,120012,0,18129,1412,0,85766,3,1
295,0000000000,367,1257,511,20,4491,0,4,5554,41,0,25716,0,1
296,0000000000,153,1258,643,12877,674,24590,0,48595,2807,0,284486,0,1
